"game_id","line.x.team1","spread.team1","line.y.team1","first_downs.team1","total_yards.team1","passing.team1","yards_per_pass.team1","rushing.team1","rushing_attempts.team1","yards_per_rush.team1","turnovers.team1","fumbles_lost.team1","ints_thrown.team1","possession.team1","score.team1","third_downs.team1","third_down_att.team1","fourth_downs.team1","fourth_down_att.team1","penalties.team1","penalty_yards.team1","X3.team1","count.team1.x","season_1H_third_down_total.team1","season_1H_third_down_att_total.team1","season_1H_third_down_conv.team1","season_1H_fourth_down_total.team1","season_1H_yards_total.team1","season_1H_pass_yards_total.team1","season_1H_fourth_down_avg.team1","season_1H_yards_avg.team1","season_1H_pass_yards_avg.team1","season_1H_penalty_yards_total.team1","season_1H_penalty_yards_avg.team1","season_1H_turnovers_total.team1","season_1H_turnovers_avg.team1","first_downs.team2","total_yards.team2","passing.team2","yards_per_pass.team2","rushing.team2","rushing_attempts.team2","yards_per_rush.team2","turnovers.team2","fumbles_lost.team2","ints_thrown.team2","possession.team2","score.team2","third_downs.team2","third_down_att.team2","fourth_downs.team2","fourth_down_att.team2","penalties.team2","penalty_yards.team2","X3.team2","count.team2.x","season_1H_third_down_total.team2","season_1H_third_down_att_total.team2","season_1H_third_down_conv.team2","season_1H_fourth_down_total.team2","season_1H_yards_total.team2","season_1H_pass_yards_total.team2","season_1H_fourth_down_avg.team2","season_1H_yards_avg.team2","season_1H_pass_yards_avg.team2","season_1H_penalty_yards_total.team2","season_1H_penalty_yards_avg.team2","season_1H_turnovers_total.team2","season_1H_turnovers_avg.team2","game_date.x.x.team1","team.team1","third_downs_2H.team1","third_down_att_2H.team1","fourth_downs_2H.team1","fourth_down_att_2H.team1","penalties_2H.team1","penalty_yards_2H.team1","total_yards_2H.team1","pass_yards_2H.team1","turnovers_2H.team1","score.y.team1","count.team1.y","season_2H_third_down_total.team1","season_2H_third_down_att_total.team1","season_2H_third_down_conv.team1","season_2H_fourth_down_total.team1","season_2H_yards_total.team1","season_2H_pass_yards_total.team1","season_2H_fourth_down_avg.team1","season_2H_yards_avg.team1","season_2H_pass_yards_avg.team1","season_2H_penalty_yards_total.team1","season_2H_penalty_yards_avg.team1","season_2H_turnovers_total.team1","season_2H_turnovers_avg.team1","game_date.x.x.team2","team.team2","third_downs_2H.team2","third_down_att_2H.team2","fourth_downs_2H.team2","fourth_down_att_2H.team2","penalties_2H.team2","penalty_yards_2H.team2","total_yards_2H.team2","pass_yards_2H.team2","turnovers_2H.team2","score.y.team2","count.team2.y","season_2H_third_down_total.team2","season_2H_third_down_att_total.team2","season_2H_third_down_conv.team2","season_2H_fourth_down_total.team2","season_2H_yards_total.team2","season_2H_pass_yards_total.team2","season_2H_fourth_down_avg.team2","season_2H_yards_avg.team2","season_2H_pass_yards_avg.team2","season_2H_penalty_yards_total.team2","season_2H_penalty_yards_avg.team2","season_2H_turnovers_total.team2","season_2H_turnovers_avg.team2"
400757041,"59.5","+13","-",6,102,43,3.9,59,22,2.7,0,0,0,"12:28",3,4,9,1,1,3,15,"3",2,4,8,0.5,0,284,72,0,284,72,20,20,3,3,16,303,169,10.6,134,20,6.7,0,0,0,"17:32",27,3,5,0,0,1,5,"1",2,2,4,0.5,0,322,221,0,322,221,22,22,0,0,"10/03/2015","ARIZ",4,8,0,1,4,40,212,153,0,17,2,4,8,0.5,1,184,43,1,184,43,20,20,0,0,"10/03/2015","STAN",4,6,1,1,2,15,267,87,0,55,2,6,8,0.75,0,152,58,0,152,58,18,18,0,0
400757042,"62","+13.5","31",11,200,142,6.2,58,21,2.8,0,0,0,"17:53",15,3,11,0,0,2,30,"2",2,3,7,0.428571428571429,1,156,116,1,156,116,20,20,0,0,9,167,160,7.6,7,15,0.5,1,0,1,"12:14",10,1,7,0,0,5,39,"5",3,7,13,0.538461538461538,0,524,264,0,262,132,85,42.5,3,1.5,"10/03/2015","ASU",7,12,1,1,2,9,265,131,1,38,2,3,8,0.375,0,293,201,0,293,201,5,5,1,1,"10/03/2015","UCLA",2,7,0,1,1,10,175,120,0,23,3,5,11,0.454545454545455,1,375,126,0.5,187.5,63,66,33,0,0
400757044,"74","+17","37",11,199,170,7.1,29,19,1.5,0,0,0,"16:32",21,5,8,1,1,2,13,"2",2,4,8,0.5,1,254,168,1,254,168,25,25,0,0,13,238,210,9.5,28,14,2,1,0,1,"13:28",13,3,5,0,2,3,10,"3",3,8,18,0.444444444444444,1,623,393,0.5,311.5,196.5,45,22.5,3,1.5,"10/03/2015","WSU",4,7,0,1,0,0,204,219,4,28,2,3,7,0.428571428571429,0,124,135,0,124,135,18,18,1,1,"10/03/2015","CAL",5,9,0,1,1,5,231,180,1,34,3,7,15,0.466666666666667,2,406,217,1,203,108.5,40,20,1,0.5
400757045,"59.5","+17","27",8,127,83,4.2,44,16,2.8,1,0,1,"15:40",3,4,9,0,0,3,19,"3",3,4,12,0.333333333333333,1,309,241,0.5,154.5,120.5,35,17.5,3,1.5,11,185,79,4.2,106,23,4.6,2,0,2,"14:20",6,1,8,2,2,5,42,"5",3,3,8,0.375,1,713,434,0.5,356.5,217,72,36,0,0,"10/08/2015","WASH",2,8,0,0,4,41,172,81,0,17,3,4,9,0.444444444444444,0,392,279,0,196,139.5,56,28,5,2.5,"10/08/2015","USC",0,5,0,0,3,20,161,77,1,12,3,2,8,0.25,1,451,291,0.5,225.5,145.5,82,41,0,0
400757046,"68.5","+8.5","28",10,163,82,3.4,81,19,4.3,1,0,1,"12:58",7,4,10,0,0,3,33,"3",2,2,6,0.333333333333333,0,189,92,0,189,92,5,5,2,2,13,385,208,8.3,177,24,7.4,0,0,0,"17:02",34,8,12,0,0,5,44,"5",3,8,17,0.470588235294118,1,386,115,0.5,193,57.5,35,17.5,3,1.5,"10/10/2015","ORST",1,6,0,1,2,26,86,16,0,7,2,3,8,0.375,0,249,43,0,249,43,30,30,0,0,"10/10/2015","ARIZ",2,7,0,1,2,12,259,68,0,44,3,8,16,0.5,1,396,196,0.5,198,98,60,30,0,0
400757047,"57.5","+17","27.5",11,212,176,6.1,36,15,2.4,1,0,1,"15:45",10,2,8,0,0,6,52,"6",2,2,7,0.285714285714286,0,173,100,0,173,100,47,47,0,0,10,231,155,7.4,76,16,4.8,1,0,1,"14:15",24,4,8,0,0,2,14,"2",3,6,18,0.333333333333333,1,356,258,0.5,178,129,50,25,0,0,"10/10/2015","COLO",4,8,0,1,3,36,238,225,1,23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/10/2015","ASU",6,9,1,1,1,5,260,105,0,48,3,10,20,0.5,1,558,332,0.5,279,166,14,7,2,1
400757048,"62","+8","-",11,256,207,8.3,49,13,3.8,5,1,4,"13:16",17,1,4,0,0,3,38,"3",4,11,23,0.478260869565217,1,861,603,0.333333333333333,287,201,55,18.3333333333333,4,1.33333333333333,12,279,138,8.1,141,24,5.9,2,0,2,"16:44",24,3,9,2,2,3,28,"3",3,12,20,0.6,2,471,194,1,235.5,97,32,16,1,0.5,"10/10/2015","CAL",4,8,0,1,1,5,211,133,1,24,4,12,24,0.5,2,637,397,0.666666666666667,212.333333333333,132.333333333333,45,15,2,0.666666666666667,"10/10/2015","UTAH",1,8,0,0,2,20,156,32,1,30,3,7,12,0.583333333333333,3,439,222,1.5,219.5,111,32,16,2,1
400757050,"56.5","+7","29",9,281,172,9.1,109,13,8.4,1,0,1,"11:33",17,1,6,0,0,6,57,"6",4,8,20,0.4,0,691,424,0,230.333333333333,141.333333333333,124,41.3333333333333,4,1.33333333333333,12,234,90,9,144,25,5.8,0,0,0,"18:27",35,5,7,0,0,2,10,"2",3,5,9,0.555555555555556,0,625,390,0,312.5,195,27,13.5,0,0,"10/15/2015","UCLA",2,10,2,3,4,35,225,153,1,35,4,7,18,0.388888888888889,1,550,246,0.333333333333333,183.333333333333,82,76,25.3333333333333,0,0,"10/15/2015","STAN",0,5,0,0,3,30,207,41,1,56,3,10,14,0.714285714285714,1,419,145,0.5,209.5,72.5,33,16.5,0,0
400757051,"68","-6.5","35",11,316,206,7.4,110,19,5.8,2,2,0,"13:00",17,5,10,0,0,1,10,"1",4,16,29,0.551724137931034,1,771,323,0.333333333333333,257,107.666666666667,79,26.3333333333333,3,1,10,263,183,10.8,80,23,3.5,1,1,0,"17:00",17,2,7,0,0,5,40,"5",3,4,15,0.266666666666667,0,385,276,0,192.5,138,99,49.5,1,0.5,"10/17/2015","ARIZ",3,7,0,0,2,15,300,119,0,38,4,10,23,0.434782608695652,1,655,264,0.333333333333333,218.333333333333,88,72,24,0,0,"10/17/2015","COLO",4,11,2,2,4,25,204,156,0,31,2,4,8,0.5,0,238,225,0,238,225,36,36,1,1
400757052,"52","+5","24.5",3,91,51,3.6,40,13,3.1,0,0,0,"11:31",10,3,8,0,0,3,14,"3",4,10,26,0.384615384615385,1,587,413,0.333333333333333,195.666666666667,137.666666666667,64,21.3333333333333,1,0.333333333333333,10,218,220,8.5,-2,13,-0.2,0,0,0,"18:29",14,5,10,0,0,2,14,"2",4,15,29,0.517241379310345,4,750,332,1.33333333333333,250,110.666666666667,60,20,3,1,"10/17/2015","ASU",2,10,1,2,3,32,166,191,2,18,4,16,29,0.551724137931034,2,818,437,0.666666666666667,272.666666666667,145.666666666667,19,6.33333333333333,2,0.666666666666667,"10/17/2015","UTAH",4,9,0,0,2,5,151,77,0,34,4,8,20,0.4,3,595,254,1,198.333333333333,84.6666666666667,52,17.3333333333333,3,1
400757053,"62","+6.5","33.5",10,367,309,11.9,58,13,4.5,0,0,0,"16:18",24,3,8,0,1,5,45,"5",4,4,16,0.25,3,898,513,1,299.333333333333,171,114,38,2,0.666666666666667,10,257,150,9.4,107,15,7.1,1,1,0,"13:42",24,3,6,0,0,4,40,"4",5,11,27,0.407407407407407,1,998,605,0.25,249.5,151.25,135,33.75,4,1,"10/17/2015","USC",3,8,2,2,5,60,223,131,2,31,4,2,13,0.153846153846154,1,612,368,0.333333333333333,204,122.666666666667,102,34,1,0.333333333333333,"10/17/2015","ND",2,6,0,0,0,0,219,112,0,41,5,12,21,0.571428571428571,0,1036,463,0,259,115.75,75,18.75,4,1
400757055,"63","+8","30",8,155,67,4.5,88,16,5.5,0,0,0,"12:08",17,3,7,0,1,8,61,"8",3,6,16,0.375,0,352,174,0,176,87,38,19,3,1.5,23,399,323,9.5,76,12,6.3,0,0,0,"17:43",45,5,6,0,0,3,25,"3",4,10,23,0.434782608695652,4,768,618,1.33333333333333,256,206,73,24.3333333333333,1,0.333333333333333,"10/17/2015","ORST",1,6,1,3,3,25,239,109,2,31,3,4,14,0.285714285714286,0,335,59,0,167.5,29.5,56,28,0,0,"10/17/2015","WSU",3,6,0,0,3,35,121,86,3,52,3,7,14,0.5,0,328,354,0,164,177,18,9,5,2.5
400757056,"70.5","+3.5","35",9,170,135,5.4,35,12,2.9,0,0,0,"11:54",10,3,8,0,1,1,5,"1",5,12,27,0.444444444444444,1,1117,810,0.25,279.25,202.5,93,23.25,9,2.25,21,357,238,7,119,23,5.2,0,0,0,"18:00",26,5,9,1,1,6,49,"6",5,9,26,0.346153846153846,0,972,596,0,243,149,181,45.25,5,1.25,"10/22/2015","CAL",5,11,3,4,4,32,256,160,0,24,5,16,32,0.5,2,848,530,0.5,212,132.5,50,12.5,3,0.75,"10/22/2015","UCLA",4,7,0,0,3,25,216,161,1,40,5,9,28,0.321428571428571,3,775,399,0.75,193.75,99.75,111,27.75,1,0.25
400757057,"73.5","+5","38",19,371,335,8.6,36,12,3,0,0,0,"19:57",31,7,10,0,0,5,27,"5",5,15,29,0.517241379310345,4,1167,941,1,291.75,235.25,98,24.5,1,0.25,12,182,145,7.6,37,14,2.6,1,1,0,"10:03",21,4,6,0,0,2,14,"2",5,21,39,0.538461538461538,1,1087,529,0.25,271.75,132.25,89,22.25,5,1.25,"10/24/2015","WSU",3,6,1,2,4,24,260,179,0,45,4,10,20,0.5,0,449,440,0,149.666666666667,146.666666666667,53,17.6666666666667,8,2.66666666666667,"10/24/2015","ARIZ",5,8,1,2,3,26,301,162,0,42,5,13,30,0.433333333333333,1,955,383,0.25,238.75,95.75,87,21.75,0,0
400757058,"58","+6","28.5",13,177,117,5.1,60,18,3.3,2,0,2,"15:22",17,2,7,0,1,1,9,"1",5,20,39,0.512820512820513,4,968,552,1,242,138,74,18.5,3,0.75,11,204,133,7.4,71,20,3.5,0,0,0,"14:38",28,2,6,1,1,4,44,"4",5,7,24,0.291666666666667,3,1265,822,0.75,316.25,205.5,159,39.75,2,0.5,"10/24/2015","UTAH",1,4,0,1,3,25,176,137,2,24,5,12,29,0.413793103448276,3,746,331,0.75,186.5,82.75,57,14.25,3,0.75,"10/24/2015","USC",3,7,1,2,1,5,176,131,0,42,5,5,21,0.238095238095238,3,835,499,0.75,208.75,124.75,162,40.5,3,0.75
400757060,"48.5","+15","-",2,58,17,1.7,41,8,5.1,0,0,0,"8:27",0,0,5,0,0,2,20,"2",4,8,21,0.380952380952381,1,436,324,0.333333333333333,145.333333333333,108,54,18,4,1.33333333333333,14,241,120,8.6,121,30,4,0,0,0,"21:33",17,3,8,1,1,2,17,"2",4,10,16,0.625,0,859,480,0,286.333333333333,160,37,12.3333333333333,0,0,"10/24/2015","WASH",4,6,0,0,1,10,173,101,0,14,4,6,17,0.352941176470588,0,564,360,0,188,120,97,32.3333333333333,5,1.66666666666667,"10/24/2015","STAN",3,6,1,1,4,36,237,170,1,31,4,10,19,0.526315789473684,1,626,186,0.333333333333333,208.666666666667,62,63,21,1,0.333333333333333
400760493,"55","-1.5","27.5",13,293,28,7,265,34,7.8,1,1,0,"19:50",29,6,7,1,1,2,10,"2",2,3,7,0.428571428571429,0,117,31,0,117,31,30,30,0,0,11,222,111,7.4,111,16,6.9,1,1,0,"10:10",17,1,5,1,1,4,25,"4",2,3,8,0.375,0,220,98,0,220,98,30,30,0,0,"09/26/2015","ARMY",4,6,1,1,4,60,361,70,2,58,2,2,7,0.285714285714286,0,123,23,0,123,23,27,27,0,0,"09/26/2015","EMU",2,5,1,2,6,52,251,169,1,36,2,3,8,0.375,0,99,98,0,99,98,15,15,2,2
400760494,"44.5","+25.5","20.5",6,77,0,0,77,24,3.2,3,3,0,"12:22",0,1,2,0,0,1,15,"1",3,9,14,0.642857142857143,1,410,59,0.5,205,29.5,40,20,1,0.5,7,125,43,2.9,82,19,4.3,0,0,0,"17:38",10,4,10,1,1,3,20,"3",3,7,15,0.466666666666667,0,608,370,0,304,185,65,32.5,0,0,"10/03/2015","ARMY",4,7,0,1,3,30,216,32,0,14,3,6,13,0.461538461538462,1,484,93,0.5,242,46.5,87,43.5,2,1,"10/03/2015","PSU",1,5,0,0,0,0,139,113,0,20,3,1,12,0.0833333333333333,0,263,99,0,131.5,49.5,52,26,2,1
400763413,"49","+14.5","27",15,223,85,4.2,138,30,4.6,2,0,2,"21:36",14,8,12,0,0,4,40,"4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,157,51,10.2,106,16,6.6,1,1,0,"8:24",21,2,4,0,0,2,22,"2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/12/2015","RICE",6,9,1,1,2,15,239,149,3,28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/12/2015","TEX",1,4,0,0,2,20,120,77,0,42,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400763418,"71","+32.5","40.5",19,397,274,8.6,123,27,4.6,0,0,0,"17:13",24,5,12,0,1,6,40,"6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,466,316,15,150,21,7.1,2,2,0,"12:47",31,2,4,0,1,4,45,"4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","TLSA",4,7,0,0,2,20,206,153,0,38,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","OKLA",4,7,1,1,4,40,307,171,0,52,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400763419,"56","+26.5","25.5",10,190,111,5.6,79,25,3.2,4,2,2,"17:21",7,4,9,0,0,3,23,"3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,255,142,10.1,113,19,5.9,0,0,0,"12:39",31,2,5,0,0,2,20,"2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","UTSA",3,8,0,0,4,49,156,59,3,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","OKST",2,6,0,0,3,25,274,170,1,69,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400763420,"69.5","+37","34.5",14,273,149,7.4,124,30,4.1,0,0,0,"19:45",17,4,10,1,2,3,34,"3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,363,242,16.1,121,16,7.6,0,0,0,"10:15",28,3,5,0,1,4,55,"4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","SMU",1,5,0,1,1,5,235,181,0,37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/19/2015","TCU",2,4,0,1,5,60,357,212,1,56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400763422,"75","+33.5","33",12,143,82,5.5,61,27,2.3,1,1,0,"20:02",10,1,7,0,0,5,30,"5",3,14,21,0.666666666666667,0,454,254,0,227,127,65,32.5,2,1,21,444,255,18.2,189,22,8.6,0,0,0,"9:58",42,3,4,0,0,9,88,"9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/26/2015","RICE",3,6,0,0,4,40,103,70,1,17,3,12,19,0.631578947368421,2,570,353,1,285,176.5,50,25,3,1.5,"09/26/2015","BAY",5,7,1,2,5,57,349,111,1,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400763424,"63","-3","31.5",15,237,192,9.1,45,21,2.1,1,1,0,"14:01",17,5,7,0,0,2,15,"2",2,2,5,0.4,0,255,142,0,255,142,20,20,0,0,9,242,84,8.4,158,23,6.9,0,0,0,"15:59",20,3,8,1,1,10,81,"10",3,5,10,0.5,0,474,273,0,237,136.5,60,30,2,1,"09/26/2015","OKST",4,10,0,0,5,25,158,100,2,30,2,2,6,0.333333333333333,0,274,170,0,274,170,25,25,1,1,"09/26/2015","TEX",1,8,0,1,6,47,48,35,1,27,3,4,11,0.363636363636364,1,453,219,0.5,226.5,109.5,75,37.5,1,0.5
400763425,"85","-5.5","45.5",19,437,350,10.9,87,24,3.6,0,0,0,"18:56",33,8,12,0,0,2,26,"2",2,3,5,0.6,0,363,242,0,363,242,55,55,0,0,15,278,168,7.3,110,17,6.5,0,0,0,"11:04",28,2,6,1,2,1,15,"1",2,3,4,0.75,0,142,60,0,142,60,5,5,1,1,"09/26/2015","TCU",3,7,1,1,8,84,313,153,0,55,2,2,4,0.5,0,357,212,0,357,212,60,60,1,1,"09/26/2015","TTU",5,9,1,1,2,17,329,224,0,52,2,4,6,0.666666666666667,0,344,255,0,344,255,26,26,1,1
400763426,"57.5","+17","25.5",5,175,24,1.1,151,18,8.4,3,1,2,"12:46",0,3,10,0,1,7,65,"7",2,4,8,0.5,1,317,225,1,317,225,80,80,2,2,24,427,230,11,197,32,6.2,1,0,1,"17:14",38,4,6,0,0,4,55,"4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/26/2015","MD",1,4,0,1,3,35,151,129,3,6,2,4,8,0.5,0,94,72,0,94,72,40,40,1,1,"09/26/2015","WVU",5,10,1,1,6,69,174,67,1,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400763428,"61.5","+6.5","29",14,157,84,4.7,73,29,2.5,1,0,1,"17:00",7,6,12,0,0,6,51,"6",2,4,6,0.666666666666667,0,427,230,0,427,230,55,55,1,1,11,296,212,12.5,84,14,6,0,0,0,"13:00",24,2,6,0,0,7,85,"7",2,2,4,0.5,0,466,316,0,466,316,45,45,2,2,"10/03/2015","WVU",2,8,2,2,5,60,212,89,4,24,2,5,10,0.5,1,174,67,1,174,67,69,69,1,1,"10/03/2015","OKLA",0,5,0,1,5,49,131,108,2,44,2,4,7,0.571428571428571,1,307,171,1,307,171,40,40,0,0
400763429,"48.5","+7","27",15,230,127,8.5,103,24,4.3,0,0,0,"18:49",28,4,5,0,0,3,20,"3",2,1,6,0.166666666666667,0,142,104,0,142,104,5,5,1,1,13,212,200,6.7,12,11,1.1,1,1,0,"9:46",20,7,9,1,1,4,55,"4",3,7,12,0.583333333333333,0,492,334,0,246,167,35,17.5,1,0.5,"10/03/2015","KSU",0,6,1,1,6,34,121,80,1,34,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/03/2015","OKST",2,6,1,1,4,40,278,241,1,36,3,6,16,0.375,0,432,270,0,216,135,50,25,3,1.5
400763430,"72.5","+14.5","31.5",12,156,48,2.7,108,35,3.1,1,1,0,"21:55",0,5,13,1,2,2,20,"2",4,8,18,0.444444444444444,1,716,357,0.333333333333333,238.666666666667,119,141,47,2,0.666666666666667,16,331,275,11.5,56,13,4.3,0,0,0,"8:05",37,2,6,0,0,3,15,"3",3,11,17,0.647058823529412,0,800,592,0,400,296,81,40.5,0,0,"10/03/2015","TEX",1,6,0,1,2,20,157,74,0,7,4,5,19,0.263157894736842,1,501,254,0.333333333333333,167,84.6666666666667,122,40.6666666666667,2,0.666666666666667,"10/03/2015","TCU",3,7,0,0,5,69,273,101,0,50,3,5,11,0.454545454545455,1,670,365,0.5,335,182.5,144,72,1,0.5
400763431,"90","+16.5","42",13,321,255,8.8,66,15,4.4,3,2,1,"15:10",21,4,9,1,1,9,80,"9",3,5,10,0.5,1,420,228,0.5,210,114,20,10,1,0.5,14,499,251,15.7,248,28,8.9,1,0,1,"14:50",49,6,9,1,2,6,52,"6",2,3,4,0.75,0,444,255,0,444,255,88,88,0,0,"10/03/2015","TTU",4,9,1,4,8,62,315,275,1,35,3,9,15,0.6,1,673,479,0.5,336.5,239.5,43,21.5,1,0.5,"10/03/2015","BAY",5,7,-1,-1,2,20,181,61,0,63,2,5,7,0.714285714285714,1,349,111,1,349,111,57,57,1,1
400763432,"77","-46","28",21,425,246,8.8,179,25,7.2,1,1,0,"12:26",52,5,8,1,1,2,13,"2",3,9,13,0.692307692307692,1,943,506,0.5,471.5,253,140,70,1,0.5,7,134,107,5.4,27,21,1.3,3,2,1,"17:34",7,4,11,0,1,1,10,"1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/10/2015","BAY",2,4,0,0,2,20,219,117,0,66,3,10,14,0.714285714285714,0,530,172,0,265,86,77,38.5,1,0.5,"10/10/2015","KU",4,9,0,1,3,40,93,51,0,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400763433,"62.5","-9.5","33.5",6,179,82,9.1,97,3,32.3,0,0,0,"4:22",14,1,2,0,0,3,17,"3",4,13,23,0.565217391304348,0,1131,867,0,377,289,96,32,0,0,9,122,57,6.3,65,12,5.4,0,0,0,"10:48",7,2,3,0,0,0,0,"0",3,5,11,0.454545454545455,0,372,231,0,186,115.5,25,12.5,1,0.5,"10/10/2015","TCU",4,7,0,0,8,64,364,219,2,52,4,8,18,0.444444444444444,1,943,466,0.333333333333333,314.333333333333,155.333333333333,213,71,1,0.333333333333333,"10/10/2015","KSU",6,11,0,0,3,35,263,100,2,45,2,0,6,0,1,121,80,1,121,80,34,34,1,1
400763434,"60.5","-16.5","27",10,85,45,2.8,40,19,2.1,1,1,0,"14:12",3,1,7,0,0,2,14,"2",3,4,10,0.4,0,762,528,0,381,264,130,65,2,1,9,169,31,6.2,138,31,4.5,0,0,0,"15:38",14,4,7,0,0,5,67,"5",5,13,31,0.419354838709677,2,872,405,0.5,218,101.25,161,40.25,3,0.75,"10/10/2015","OKLA",2,5,1,1,3,31,193,166,0,17,3,4,12,0.333333333333333,1,438,279,0.5,219,139.5,89,44.5,2,1,"10/10/2015","TEX",5,9,0,0,0,0,199,24,0,24,5,6,25,0.24,1,658,328,0.25,164.5,82,142,35.5,2,0.5
400763437,"78","+21.5","37.5",11,291,172,13.2,119,27,4.4,1,0,1,"17:34",17,3,9,1,1,5,59,"5",4,13,27,0.481481481481481,1,731,345,0.333333333333333,243.666666666667,115,159,53,5,1.66666666666667,19,339,196,9.3,143,22,6.5,0,0,0,"12:25",27,1,6,1,1,1,15,"1",4,14,21,0.666666666666667,2,1368,752,0.666666666666667,456,250.666666666667,153,51,2,0.666666666666667,"10/17/2015","WVU",3,8,0,3,3,21,180,117,0,38,3,7,18,0.388888888888889,3,386,156,1.5,193,78,129,64.5,5,2.5,"10/17/2015","BAY",3,7,3,4,5,65,354,193,0,62,4,12,18,0.666666666666667,0,749,289,0,249.666666666667,96.3333333333333,97,32.3333333333333,1,0.333333333333333
400763438,"69.5","-21","37",14,309,251,13.2,58,16,3.6,1,1,0,"12:13",24,4,6,0,0,3,30,"3",5,14,25,0.56,0,1310,949,0,327.5,237.25,113,28.25,0,0,14,308,237,13.9,71,24,3,1,1,0,"17:06",21,1,5,2,2,4,23,"4",2,6,10,0.6,0,225,144,0,225,144,71,71,1,1,"10/17/2015","TCU",5,6,0,0,4,45,312,193,0,45,5,12,25,0.48,1,1307,685,0.25,326.75,171.25,277,69.25,3,0.75,"10/17/2015","ISU",2,7,2,4,4,32,153,109,1,21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400763440,"53.5","-5","23.5",16,317,235,9.8,82,19,4.3,0,0,0,"13:39",35,2,5,1,1,3,24,"3",4,5,17,0.294117647058824,0,847,573,0,282.333333333333,191,144,48,3,1,4,80,39,2.6,41,18,2.3,2,0,2,"16:15",0,3,9,0,0,0,0,"0",4,7,14,0.5,0,494,288,0,164.666666666667,96,25,8.33333333333333,1,0.333333333333333,"10/17/2015","OKLA",7,10,0,1,0,0,251,101,0,55,4,6,17,0.352941176470588,2,631,445,0.666666666666667,210.333333333333,148.333333333333,120,40,2,0.666666666666667,"10/17/2015","KSU",0,5,0,0,1,5,30,6,1,0,3,6,17,0.352941176470588,1,384,180,0.5,192,90,69,34.5,3,1.5
400763441,"75.5","+36","32",7,135,11,0.8,124,25,5,3,1,2,"15:22",7,3,9,1,1,1,10,"1",3,7,15,0.466666666666667,2,533,381,1,266.5,190.5,94,47,2,1,21,377,186,6.2,191,29,6.6,1,0,1,"14:38",35,6,10,2,2,5,25,"5",5,15,27,0.555555555555556,3,1707,948,0.75,426.75,237,168,42,2,0.5,"10/24/2015","ISU",2,7,1,2,3,20,253,145,1,27,2,2,7,0.285714285714286,2,153,109,2,153,109,32,32,1,1,"10/24/2015","BAY",1,5,0,0,4,23,108,23,1,45,5,15,25,0.6,3,1103,482,0.75,275.75,120.5,162,40.5,1,0.25
400763442,"74","+14.5","35",14,232,120,4.8,112,22,5.1,3,0,3,"14:30",17,4,8,0,0,4,26,"4",4,9,19,0.473684210526316,2,741,483,0.666666666666667,247,161,100,33.3333333333333,4,1.33333333333333,19,329,113,8.7,216,31,7,2,1,1,"15:30",28,4,7,1,1,0,0,"0",5,7,22,0.318181818181818,1,1164,808,0.25,291,202,168,42,3,0.75,"10/24/2015","TTU",8,10,0,1,3,31,193,133,1,27,4,13,24,0.541666666666667,2,988,754,0.666666666666667,329.333333333333,251.333333333333,105,35,2,0.666666666666667,"10/24/2015","OKLA",6,6,0,0,3,34,288,99,0,63,5,13,27,0.481481481481481,2,882,546,0.5,220.5,136.5,120,30,2,0.5
